,Topic,Count,Name,Representation
185,184,14,184_driving_drive_drivers_test,"['driving', 'drive', 'drivers', 'test', 'instructor', 'schools', 'school', 'trike', 'road', 'motorist']"
186,185,14,185_winston_loft_products_toothbrush,"['winston', 'loft', 'products', 'toothbrush', 'plant', 'beauty', 'chennai', 'bag', 'my', 'brand']"
187,186,14,186_holiday_christmas_iredale_jane,"['holiday', 'christmas', 'iredale', 'jane', 'home', 'time', 'housing', 'my', 'all', 'have']"
188,187,14,187_tank_instructor_experience_driving,"['tank', 'instructor', 'experience', 'driving', 'museum', 'was', 'great', 'armourgeddon', 'recommend', 'fantastic']"
189,188,14,188_java_scala_language_languages,"['java', 'scala', 'language', 'languages', 'programming', 'data', 'code', 'heemstra', 'his', 'functional']"
190,189,13,189_training_muscle_mercury_strength,"['training', 'muscle', 'mercury', 'strength', 'exercise', 'muscles', 'body', 'bench', 'trainer', 'exercises']"
191,190,13,190_basement_home_space_katana,"['basement', 'home', 'space', 'katana', 'sketch', 'figma', 'paint', 'can', 'you', 'room']"
192,191,13,191_security_camera_cameras_arlo,"['security', 'camera', 'cameras', 'arlo', 'canary', 'torah', 'home', 'essays', 'video', 'insurance']"
193,192,13,192_dating_makeup_wedding_sex,"['dating', 'makeup', 'wedding', 'sex', 'bridal', 'sites', 'meet', 'interracial', 'women', 'your']"
194,193,13,193_table_coffee_furniture_tables,"['table', 'coffee', 'furniture', 'tables', 'youngs', 'marcello', 'hockey', 'imogene', 'console', 'chairs']"
195,194,13,194_eliquid_vape_flavour_dice,"['eliquid', 'vape', 'flavour', 'dice', 'ejuice', 'juice', 'nicotine', 'taste', 'flavor', 'blueberry']"
196,195,13,195_available_stock_now_currently,"['available', 'stock', 'now', 'currently', 'clock', 'addition', 'onlylocate', 'reasonably', 'priced', 'onlypurchase']"
197,196,12,196_cv_website_carpet_meerut,"['cv', 'website', 'carpet', 'meerut', 'company', 'your', 'delta', 'you', 'hummer', 'home']"
198,197,12,197_golf_course_golfers_courses,"['golf', 'course', 'golfers', 'courses', 'bandon', 'golfer', 'dunes', 'pga', 'par', 'he']"
199,198,12,198_packaging_product_brand_greenwrap,"['packaging', 'product', 'brand', 'greenwrap', 'tuaca', 'objeckt', 'boquete', 'boxes', 'seths', 'cookie']"
200,199,12,199_juicer_wind_offshore_juicers,"['juicer', 'wind', 'offshore', 'juicers', 'turbines', 'consumer', 'blender', 'reports', 'reviews', 'hvdc']"
201,200,12,200_restaurant_restaurants_list_chefs,"['restaurant', 'restaurants', 'list', 'chefs', 'lists', 'lotos', 'chat', 'pampers', 'buffington', 'food']"
202,201,12,201_solar_coaches_players_coach,"['solar', 'coaches', 'players', 'coach', 'team', 'copaiba', 'coaching', 'player', 'panels', 'game']"
203,202,12,202_monitor_baby_owlet_row,"['monitor', 'baby', 'owlet', 'row', 'throw', 'moresize', 'district', 'shall', 'commission', 'pillow']"
204,203,11,203_breakfast_macrina_eggs_cake,"['breakfast', 'macrina', 'eggs', 'cake', 'dish', 'served', 'cakes', 'was', 'day', 'natl']"
205,204,11,204_fiber_foa_legge_beer,"['fiber', 'foa', 'legge', 'beer', 'drama', 'otdr', 'was', 'cable', 'optic', 'he']"
206,205,11,205_pillow_pillows_pregnancy_body,"['pillow', 'pillows', 'pregnancy', 'body', 'support', 'neck', 'sleep', 'comfort', 'sleeping', 'back']"
207,206,11,206_interior_consulting_designer_decoration,"['interior', 'consulting', 'designer', 'decoration', 'organisation', 'design', 'leggett', 'business', 'weathered', 'upholstered']"
208,207,10,207_essay_writing_switchpitch_composing,"['essay', 'writing', 'switchpitch', 'composing', 'church', 'prayer', 'site', 'any', 'lutheran', 'article']"
209,208,10,208_haleighs_hope_lab_safety,"['haleighs', 'hope', 'lab', 'safety', 'thc', 'jerseys', 'hemp', 'values', 'app', 'cbd']"
210,209,10,209_cauliflower_cake_recipe_ottolenghi,"['cauliflower', 'cake', 'recipe', 'ottolenghi', 'seeds', 'sesame', 'onion', 'oven', 'flour', 'it']"
